restaurant_id,name,price,city,region,timing,rating_type,rating,votes,url
10235,Sea Gate,400.0,Mumbai,Borivali West,10am to 1030pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sea-gate-borivali-west/info
10236,Mastan Milk Centre & Sweets,500.0,Mumbai,Santacruz East,6am to 1030pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/mastan-milk-centre-sweets-santacruz-east/info
10237,Healthy brunch,200.0,Mumbai,Kharghar,930am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/healthy-brunch-kharghar-navi-mumbai/info
10238,Twist Potato Station,350.0,Mumbai,Near Andheri East Station,11am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/twist-potato-station-near-andheri-east-station/info
10239,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10240,Mahek Kitchen,250.0,Mumbai,Mira Road,12noon to 12midnight(Mon-Sun),Average,3.3,11.0,https://www.zomato.com/mumbai/mahek-kitchen-mira-road/info
10241,Arma Court,450.0,Mumbai,Bandra East,10am to 12midnight(Mon-Sun),Average,2.9,47.0,https://www.zomato.com/mumbai/arma-court-bandra-east/info
10242,Sukanta's,400.0,Mumbai,Kandivali West,"11am to 3pm,6pm to 12midnight(Mon-Sun)",Average,2.5,18.0,https://www.zomato.com/mumbai/sukantas-kandivali-west/info
10243,Meeting Point,400.0,Mumbai,Bhandup,7am to 11pm(Mon-Sun),Average,3.2,7.0,https://www.zomato.com/mumbai/meeting-point-bhandup/info
10244,Sadguru,600.0,Mumbai,Bhandup,10am to 12midnight(Mon-Sun),Average,3.1,11.0,https://www.zomato.com/mumbai/sadguru-bhandup/info
10245,Cakes N More,200.0,Mumbai,Malabar Hill,9am to 9pm(Mon-Sun),Good,3.5,55.0,https://www.zomato.com/mumbai/cakes-n-more-malabar-hill/info
10246,Shree Ram Boarding House,550.0,Mumbai,Girgaum,"11am to 330pm,7pm to 1130pm(Mon-Sun)",Good,3.8,75.0,https://www.zomato.com/mumbai/shree-ram-boarding-house-girgaum/info
10247,Krispies,500.0,Mumbai,Vile Parle East,"12noon to 4pm,630pm to 11pm(Mon-Sun)",Good,3.7,259.0,https://www.zomato.com/mumbai/krispies-vile-parle-east/info
10248,Fantasia's Food Corner,550.0,Mumbai,Vashi,"12noon to 845pm(Mon-Sat),12noon to 4pm(Sun)",Average,3.1,5.0,https://www.zomato.com/mumbai/fantasias-food-corner-vashi-navi-mumbai/info
10249,Gurudev Restaurant & Bar,500.0,Mumbai,Dombivali East,930am to 1130pm(Mon-Sun),Good,3.5,30.0,https://www.zomato.com/mumbai/gurudev-restaurant-bar-dombivali-east-thane/info
10250,Days Lite Life,650.0,Mumbai,Goregaon West,1130am to 12midnight(Mon-Sun),Average,3.1,37.0,https://www.zomato.com/mumbai/days-lite-life-goregaon-west/info
10251,Singh's Kitchen,550.0,Mumbai,Khar,"12noon to 3pm,7pm to 11pm(Mon-Sun)",Average,3.3,23.0,https://www.zomato.com/mumbai/singhs-kitchen-khar/info
10252,Hotel Virangula,300.0,Mumbai,Ghansoli,6am to 8pm(Mon-Sun),Average,2.6,38.0,https://www.zomato.com/mumbai/hotel-virangula-ghansoli-navi-mumbai/info
10253,Woodstok,600.0,Mumbai,Ghatkopar East,"11am to 3pm,7pm to 12midnight(Mon-Sun)",Average,3.4,42.0,https://www.zomato.com/mumbai/woodstok-ghatkopar-east/info
10254,Aaman,500.0,Mumbai,Sanpada,1130am to 12midnight(Mon-Sun),Average,2.9,8.0,https://www.zomato.com/mumbai/aaman-sanpada-navi-mumbai/info
10255,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10256,Yogi Express,500.0,Mumbai,Sanpada,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/yogi-express-sanpada-navi-mumbai/info
10257,Merakii @ Hosea,500.0,Mumbai,Kandivali East,"12noon to 4pm,7pm to 11pm(Mon-Fri),12noon to ...",Not rated,,,https://www.zomato.com/mumbai/merakii-hosea-kandivali-east/info
10258,Cake Berry,400.0,Mumbai,Kopar Khairane,9am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/cake-berry-kopar-khairane-navi-mumbai/info
10259,Authentic Cook,500.0,Mumbai,Versova-- Andheri West,7pm to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/authentic-cook-versova/info
10260,Indiana Food House,200.0,Mumbai,Kandivali East,8am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/indiana-food-house-kandivali-east/info
10261,New Tuljai Hotel,700.0,Mumbai,Ghatkopar East,11am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/new-tuljai-hotel-ghatkopar-east/info
10262,Mahalaxmi Panjabi Dhaba,400.0,Mumbai,4 Bungalows,"11am to 4pm,7pm to 12midnight(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/mahalaxmi-panjabi-dhaba-4-bungalows/info
10263,Mharo Marwar,400.0,Mumbai,Mira Road,12noon to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/mharo-marwar-mira-road/info
10264,Annapurna Multi Cuisine,400.0,Mumbai,CBD-Belapur,11am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/annapurna-multi-cuisine-cbd-belapur-navi-mumbai/info
10265,Jade's,500.0,Mumbai,Marol,10am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/jades-marol/info
10266,The Cake Shop,400.0,Mumbai,Ghansoli,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/the-cake-shop-ghansoli-navi-mumbai/info
10267,4 Bunglows Kitchen,700.0,Mumbai,4 Bungalows,5pm to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/4-bunglows-kitchen-4-bungalows/info
10268,Hut of Jut,350.0,Mumbai,Chakala,10am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hut-of-jut-chakala/info
10269,Marathi Mejwani,250.0,Mumbai,Kopar Khairane,11am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/marathi-mejwani-kopar-khairane-navi-mumbai/info
10270,Green Darbar,200.0,Mumbai,Bhandup,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/green-darbar-bhandup/info
10271,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10272,Coffee & More,200.0,Mumbai,Powai,8am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/coffee-more-powai/info
10273,MP Jain Snacks,300.0,Mumbai,Girgaum,"7am to 9pm(Mon-Sat),7am to 1pm(Sun)",Not rated,,,https://www.zomato.com/mumbai/mp-jain-snacks-girgaum/info
10274,Grill n Chill,800.0,Mumbai,Mira Road,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/grill-n-chill-mira-road/info
10275,Fries & Shakes,250.0,Mumbai,Kandivali East,1130am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/fries-shakes-kandivali-east/info
10276,Cake Route,350.0,Mumbai,Worli,10am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/cake-route-worli/info
10277,Siddhivinayak Sweets & Snacks,250.0,Mumbai,Near Andheri East Station,6am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/siddhivinayak-sweets-snacks-near-andheri-east-station/info
10278,Pakiza Hotel,300.0,Mumbai,Sewri,6pm to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/pakiza-hotel-sewri/info
10279,Vaibhav Restaurant,800.0,Mumbai,Alibaug,930am to 630pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/vaibhav-restaurant-alibaug-thane/info
10280,Mysore Chinese Corner,300.0,Mumbai,Sakinaka,12noon to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/mysore-chinese-corner-sakinaka/info
10281,Swagat Biryani House,400.0,Mumbai,Mira Road,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/swagat-biryani-house-mira-road/info
10282,Cake Point,400.0,Mumbai,Khopat-- Thane West,1030am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/cake-point-khopat-thane-west-thane/info
10283,Aai Ekvira,250.0,Mumbai,Dombivali East,12noon to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/aai-ekvira-dombivali-east-thane/info
10284,Gayatri Sweets and Farsan,400.0,Mumbai,Borivali West,8am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/gayatri-sweets-and-farsan-1-borivali-west/info
10285,Grill N Roll,250.0,Mumbai,Byculla,430pm to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/grill-n-roll-byculla/info
10286,Ashirwad Lunch Home,700.0,Mumbai,Sakinaka,10am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/ashirwad-lunch-home-sakinaka/info
10287,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10288,Jay Malhar,300.0,Mumbai,Dombivali East,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/jay-malhar-dombivali-east-thane/info
10289,Ramesh Lunch Home,400.0,Mumbai,Seawoods,"11am to 4pm,7pm to 12midnight(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/ramesh-lunch-home-seawoods-navi-mumbai/info
10290,Tikhat Godh,250.0,Mumbai,Khopat-- Thane West,10am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/tikhat-godh-khopat-thane-west-thane/info
10291,Akash Natural Ice Cream,250.0,Mumbai,Near Andheri East Station,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/akash-natural-ice-cream-near-andheri-east-station/info
10292,Baker's Basket Cakes & More,200.0,Mumbai,Goregaon West,10am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/bakers-basket-cakes-more-goregaon-west/info
10293,New Kc Kitchen,400.0,Mumbai,Bhayandar,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/new-kc-kitchen-bhayandar/info
10294,Hotel Anushree,500.0,Mumbai,Khar,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-anushree-khar/info
10295,Dragon Place,400.0,Mumbai,Hill Road-- Bandra West,7pm to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/dragon-place-hill-road-bandra-west/info
10296,Amritsar Tadka  A 1 Chinese,600.0,Mumbai,7 Bungalows-- Andheri West,630pm to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/amritsar-tadka-a-1-chinese-7-bungalows/info
10297,Swadisht Katta,200.0,Mumbai,Near Andheri East Station,8am to 930pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/swadisht-katta-near-andheri-east-station/info
10298,NUMB-Icecreams And More,300.0,Mumbai,Inorbit Mall-- Vashi,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/numb-icecreams-and-more-vashi-navi-mumbai/info
10299,Kerala Hotel,600.0,Mumbai,Mira Road,9am to 1030pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/kerala-hotel-mira-road/info
10300,King's Corner 2,250.0,Mumbai,Dahisar East,"12noon to 4pm,7pm to 1155pm(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/kings-corner-2-dahisar-east/info
10301,Fresh Juice Corner,300.0,Mumbai,Sakinaka,9am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/fresh-juice-corner-sakinaka/info
10302,5 Star Pizza,600.0,Mumbai,Kandivali West,12noon to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/5-star-pizza-1-kandivali-west/info
10303,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10304,The Veg Hub,350.0,Mumbai,Kandivali East,7am to 3am(Mon-Sun),,,,https://www.zomato.com/mumbai/the-veg-hub-kandivali-east/info
10305,Freshlie,400.0,Mumbai,Powai,8am to 1am(Mon-Sun),Very Good,4.0,126.0,https://www.zomato.com/mumbai/freshlie-powai/info
10306,Jai Malhar,500.0,Mumbai,Kalyan,1030am to 1230AM(Mon-Sun),Average,3.4,48.0,https://www.zomato.com/mumbai/jai-malhar-kalyan/info
10307,Pappu Da Dhaba,800.0,Mumbai,Panch Pakhadi-- Thane West,11am to 1230AM(Mon-Sun),Good,3.6,259.0,https://www.zomato.com/mumbai/pappu-da-dhaba-panch-pakhadi-thane-west/info
10308,Sannidhi Family Restaurant,1000.0,Mumbai,Kandivali West,11am to 1230AM(Mon-Sun),Good,3.8,212.0,https://www.zomato.com/mumbai/sannidhi-family-restaurant-kandivali-west/info
10309,The Lumber Bar & Co.,1800.0,Mumbai,CBD-Belapur,11am to 1am(Mon-Sun),Very Good,4.0,413.0,https://www.zomato.com/mumbai/the-lumber-bar-co-cbd-belapur-navi-mumbai/info
10310,Aaswad,300.0,Mumbai,Dadar West,10am to 1030pm(Mon-Sun),Very Good,4.3,2466.0,https://www.zomato.com/mumbai/aaswad-2-dadar-west/info
10311,Coffee King,250.0,Mumbai,Malad West,530am to 130am(Mon-Sun),Good,3.7,237.0,https://www.zomato.com/mumbai/coffee-king-malad-west/info
10312,Oven Treat,400.0,Mumbai,Malad West,5am to 1am(Mon-Sun),Good,3.8,98.0,https://www.zomato.com/mumbai/oven-treat-malad-west/info
10313,Monica Family Restaurant & Bar,850.0,Mumbai,Ghatkopar East,1130am to 1230AM(Mon-Sun),Good,3.8,103.0,https://www.zomato.com/mumbai/monica-family-restaurant-bar-ghatkopar-east/info
10314,Regency Restaurant & Bar,1200.0,Mumbai,Near Andheri East Station,"11am to 4pm,6pm to 1am(Mon-Sun)",Good,3.7,253.0,https://www.zomato.com/mumbai/regency-restaurant-bar-near-andheri-east-station/info
10315,Sitaram Restaurant,500.0,Mumbai,Chandivali,8am to 1230AM(Mon-Sun),Good,3.7,197.0,https://www.zomato.com/mumbai/sitaram-restaurant-chandivali/info
10316,Ali Baba Multicuisine Restaurant,800.0,Mumbai,Vashi,11am to 1230AM(Mon-Sun),Good,3.5,482.0,https://www.zomato.com/mumbai/ali-baba-multicuisine-restaurant-vashi-navi-mumbai/info
10317,Golden Wave,1100.0,Mumbai,Santacruz East,"1230pm to 330pm,7pm to 1230AM(Mon-Sun)",Good,3.9,124.0,https://www.zomato.com/mumbai/golden-wave-santacruz-east/info
10318,Burger Bites,300.0,Mumbai,Jogeshwari,12noon to 3am(Mon-Sun),,,,https://www.zomato.com/mumbai/burger-bites-jogeshwari/info
10319,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10320,Royal Chef,600.0,Mumbai,Kandivali West,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/royal-chef-kandivali-west/info
10321,Maa Jivdani,400.0,Mumbai,Virar,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/maa-jivdani-virar/info
10322,Paprika,400.0,Mumbai,Dattani Square Mall-- Vasai,1030am to 1030pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/paprika-2-vasai/info
10323,Punjabi,300.0,Mumbai,Chakala,9am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/punjabi-chakala/info
10324,Cafe Bollywood,500.0,Mumbai,Hypercity-- Malad West,1130am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/cafe-bollywood-malad-west/info
10325,Shubham Family Fine Dine,800.0,Mumbai,New Panvel,1130am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shubham-family-fine-dine-new-panvel-navi-mumbai/info
10326,Grangs Kitchen,300.0,Mumbai,Bhandup,"11am to 6pm(Mon-Sat),Closed(Sun)",Not rated,,,https://www.zomato.com/mumbai/grangs-kitchen-bhandup/info
10327,Chicken Bistro,200.0,Mumbai,Ambernath,11am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/chicken-bistro-ambernath-thane/info
10328,Cratus Healthy Cafe,200.0,Mumbai,Borivali West,9am to 6pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/cratus-healthy-cafe-borivali-west/info
10329,Arabian Cafe,500.0,Mumbai,Kharghar,8am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/arabian-cafe-2-kharghar-navi-mumbai/info
10330,Real Fresh Fast Food,300.0,Mumbai,Malad West,1030am to 11pm(Mon-Sun),Average,3.2,5.0,https://www.zomato.com/mumbai/real-fresh-fast-food-malad-west/info
10331,Monalisa Family Resturant & Bar,800.0,Mumbai,Kalyan,11am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/monalisa-family-resturant-bar-kalyan-thane/info
10332,Samarth The Family Restaurant,700.0,Mumbai,Borivali West,"12noon to 4pm,7pm to 12noon(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/samarth-the-family-restaurant-borivali-west/info
10333,House Of Delight 2,200.0,Mumbai,Virar,"12noon to 3pm,630pm to 11pm(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/house-of-delight-2-virar/info
10334,Vasai Adda,700.0,Mumbai,Vasai,11am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/vasai-adda-vasai/info
10335,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10336,Bombay Bite,150.0,Mumbai,Goregaon East,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/bombay-bite-goregaon-east/info
10337,Foodbolo,200.0,Mumbai,Mazgaon,9am to 1145pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/foodbolo-mazgaon/info
10338,The French Fries,400.0,Mumbai,Vasai,12noon to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/the-french-fries-vasai/info
10339,Rangoli Restaurant,750.0,Mumbai,Sakinaka,12noon to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/rangoli-restaurant-sakinaka/info
10340,Cakers And Cakers,250.0,Mumbai,Near Andheri East Station,10am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/cakers-and-cakers-near-andheri-east-station/info
10341,Sweet Tooth Confections,200.0,Mumbai,Kandivali East,8am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sweet-tooth-confections-kandivali-east/info
10342,Arfa sweets & bakers,200.0,Mumbai,Malad West,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/arfa-sweets-bakers-malad-west/info
10343,Friends Kitchen,350.0,Mumbai,Vashi,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/friends-kitchen-vashi-navi-mumbai/info
10344,Golden Dhaba,500.0,Mumbai,Andheri Lokhandwala-- Andheri West,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/golden-dhaba-andheri-lokhandwala/info
10345,Maharashtra Biryani Centre,250.0,Mumbai,Kandivali East,11am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/maharashtra-biryani-centre-kandivali-east/info
10346,Mumbai Spices,400.0,Mumbai,Mira Road,11am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/mumbai-spices-2-mira-road/info
10347,Hotel Sahara,700.0,Mumbai,Virar,11am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-sahara-3-virar/info
10348,Celebration Restro and Bar,800.0,Mumbai,Airoli,11am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/celebration-restro-and-bar-airoli-navi-mumbai/info
10349,Brijwasi J 49 Juices Center,200.0,Mumbai,Juhu,8am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/brijwasi-j-49-juices-center-juhu/info
10350,Khanpaan - Taste The Fusion,200.0,Mumbai,Mumbra,1pm to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/khanpaan-taste-the-fusion-mumbra-thane/info
10351,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10352,J-ma-nek,400.0,Mumbai,Malad West,9am to 6pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/j-ma-nek-malad-west/info
10353,Hotel M. Palace,550.0,Mumbai,Jogeshwari,12noon to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-m-palace-1-jogeshwari/info
10354,Ravi Food And Juice Corner,250.0,Mumbai,Goregaon East,10am to 10pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/ravi-food-and-juice-corner-goregaon-east/info
10355,Sai Gomantak,700.0,Mumbai,Mahakali,"11am to 3pm,7pm to 1130pm(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/sai-gomantak-mahakali/info
10356,Viceroy's Kitchen,300.0,Mumbai,Ulhasnagar,11am to 1130pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/viceroys-kitchen-ulhasnagar-thane/info
10357,70 percent beach resort,800.0,Mumbai,Alibaug,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/70-percent-beach-resort-alibaug-thane/info
10358,Chicken Adda,300.0,Mumbai,Mira Road,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/chicken-adda-mira-road/info
10359,Mauli snacks corner 2,200.0,Mumbai,Malad East,4pm to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/mauli-snacks-corner-2-malad-east/info
10360,Zhakaas Biryani & More,200.0,Mumbai,Jogeshwari,"12noon to 3pm,7pm to 10pm(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/zhakaas-biryani-more-jogeshwari/info
10361,Poojari Pav Bhaji,250.0,Mumbai,Sion,4pm to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/poojari-pav-bhaji-1-sion/info
10362,The Tiffins,200.0,Mumbai,Santacruz East,12noon to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/the-tiffins-santacruz-east/info
10363,Kartik Mithibai Sandwich,150.0,Mumbai,Borivali West,12noon to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/kartik-mithibai-sandwich-borivali-west/info
10364,Organic Vegan Fresh Juices,100.0,Mumbai,Malad West,"730am to 1pm,4pm to 8pm(Mon-Sat),Closed(Sun)",Not rated,,,https://www.zomato.com/mumbai/organic-vegan-fresh-juices-malad-west/info
10365,Kulture Kurry,450.0,Mumbai,Ghatkopar East,11am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/kulture-kurry-ghatkopar-east/info
10366,The Chocolate Junction,300.0,Mumbai,Mulund West,10am to 9pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/the-chocolate-junction-mulund-west/info
10367,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10368,Lukma Biryani & Catering Services,250.0,Mumbai,Sanpada,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/lukma-biryani-catering-services-sanpada-navi-mumbai/info
10369,Mejwani Veg and Non Veg and Chinese,400.0,Mumbai,New Panvel,12noon to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/mejwani-veg-and-non-veg-and-chinese-new-panvel-navi-mumbai/info
10370,Om Sai Mihir Fast Food,250.0,Mumbai,Goregaon East,9am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/om-sai-mihir-fast-food-goregaon-east/info
10371,Royal Sweets,200.0,Mumbai,Kurla,9am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/royal-sweets-kurla/info
10372,Dhosa Shop,150.0,Mumbai,Borivali West,11am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/dhosa-shop-borivali-west/info
10373,Forever Tasty Restaurant,450.0,Mumbai,Chandivali,"11am to 5pm,7pm to 12midnight(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/forever-tasty-restaurant-chandivali/info
10374,Shivalaya Juice & Snacks Center,100.0,Mumbai,Borivali West,8am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shivalaya-juice-snacks-center-borivali-west/info
10375,New Zafran,600.0,Mumbai,Vasai,11am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/new-zafran-1-vasai/info
10376,Shree Sai Snacks Fast Food and Cold Drink Centre,100.0,Mumbai,Girgaum,11am to 12midnight(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shree-sai-snacks-fast-food-and-cold-drink-centre-girgaum/info
10377,Shree Sainath,500.0,Mumbai,Malad West,"1130am to 3pm,6pm to 12midnight(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/shree-sainath-malad-west/info
10378,Mahanagar Mahila Griha Udyog Kendre,150.0,Mumbai,Goregaon West,9am to 9pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/mahanagar-mahila-griha-udyog-kendre-goregaon-west/info
10379,Sai Krupa,400.0,Mumbai,Vikhroli,8am to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sai-krupa-3-vikhroli/info
10380,Konkan Delite,600.0,Mumbai,Chembur,"Closed(Mon),11am to 330pm,7pm to 1030pm(Tue-Sun)",Not rated,,,https://www.zomato.com/mumbai/konkan-delite-chembur/info
10381,Darbar Chaat,400.0,Mumbai,Charni Road,12noon to 11pm(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/darbar-chaat-1-charni-road/info
10382,Fusion Bowl,600.0,Mumbai,Alibaug,"12noon to 3pm,5pm to 1130pm(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/fusion-bowl-alibaug-thane/info
10383,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
10384,Spice Kitchen,500.0,Mumbai,Kasarvadavli-- Thane West,"12noon to 330pm,7pm to 12midnight(Mon-Sun)",Average,3.2,13.0,https://www.zomato.com/mumbai/spice-kitchen-kasarvadavli-thane-west/info
10385,Jalsa,600.0,Mumbai,Mira Road,"11am to 4pm,6pm to 1130pm(Mon-Sun)",Average,3.1,8.0,https://www.zomato.com/mumbai/jalsa-mira-road/info
10386,Parle Juice Centre,250.0,Mumbai,Vile Parle East,9am to 10pm(Mon-Sun),Average,2.9,13.0,https://www.zomato.com/mumbai/parle-juice-centre-2-vile-parle-east/info
10387,Hmmm Cheesy,300.0,Mumbai,Virar,12noon to 1030pm(Mon-Sun),Good,3.5,40.0,https://www.zomato.com/mumbai/hmmm-cheesy-1-virar/info
10388,Stuffed Delivery Kitchen,300.0,Mumbai,Lower Parel,"10am to 8pm(Mon-Fri),Closed(Sat-Sun)",Average,3.3,15.0,https://www.zomato.com/mumbai/stuffed-delivery-kitchen-lower-parel/info
10389,Grilled & Fried,700.0,Mumbai,Galleria Shopping Centre-- Powai,"12noon to 4pm,6pm to 12midnight(Mon-Fri),12noon...",Average,3.4,30.0,https://www.zomato.com/mumbai/grilled-fried-powai/info
10390,Cool Crumbs,300.0,Mumbai,Vasai,12noon to 1130pm(Mon-Sun),Average,3.4,41.0,https://www.zomato.com/mumbai/cool-crumbs-vasai/info
10391,Janya Frankie And Sandwich Corner,150.0,Mumbai,Goregaon West,10am to 10pm(Mon-Sun),Average,3.1,6.0,https://www.zomato.com/mumbai/janya-frankie-and-sandwich-corner-goregaon-west/info
10392,Tasty Treats Parcel Kitchen,400.0,Mumbai,Dombivali East,4pm to 7pm(Mon-Sun),Average,3.3,6.0,https://www.zomato.com/mumbai/tasty-treats-parcel-kitchen-dombivali-east-thane/info
